sample	ieITH_score	score_type
TCGA-E2-A14R-01	3.833513369	mutITH
TCGA-A2-A0SX-01	3.156500884	mutITH
TCGA-BH-A0RX-01	2.158100823	mutITH
TCGA-E2-A159-01	2.606138466	mutITH
TCGA-A8-A08S-01	3.637032404	mutITH
TCGA-BH-A0BM-01	2.998476231	mutITH
TCGA-AN-A0FJ-01	3.646477453	mutITH
TCGA-E2-A1B4-01	3.034000676	mutITH
TCGA-A7-A425-01	3.071989697	mutITH
TCGA-BH-A6R9-01	1.854748149	mutITH
TCGA-AN-A0XW-01	2.883101157	mutITH
TCGA-BH-A0DK-01	2.784875594	mutITH
TCGA-D8-A1J8-01	3.693402822	mutITH
TCGA-BH-A18I-01	2.774531023	mutITH
TCGA-E2-A15C-01	3.173857072	mutITH
TCGA-BH-A0B9-01	3.383064844	mutITH
TCGA-A2-A0T2-01	3.713539383	mutITH
TCGA-AR-A24K-01	3.72146072	mutITH
TCGA-BH-A0HB-01	3.469480201	mutITH
TCGA-B6-A0RM-01	3.060754349	mutITH
TCGA-BH-A8FY-01	3.423466309	mutITH
TCGA-BH-A1FG-01	3.151296391	mutITH
TCGA-E2-A1LA-01	3.101902385	mutITH
TCGA-XX-A899-01	2.179313042	mutITH
TCGA-A8-A08Z-01	3.120873452	mutITH
TCGA-PE-A5DC-01	3.219370575	mutITH
TCGA-BH-A0DT-01	2.134969975	mutITH
TCGA-C8-A26W-01	3.17764533	mutITH
TCGA-PE-A5DD-01	3.409067576	mutITH
TCGA-D8-A1XZ-01	3.450511186	mutITH
TCGA-A8-A09B-01	3.268498011	mutITH
TCGA-BH-A0HU-01	3.452083259	mutITH
TCGA-AR-A1AP-01	3.031400387	mutITH
TCGA-AR-A24T-01	2.332958215	mutITH
TCGA-E2-A15D-01	2.585867302	mutITH
TCGA-E2-A1IJ-01	2.501609497	mutITH
TCGA-D8-A147-01	3.362113311	mutITH
TCGA-A1-A0SQ-01	3.439555222	mutITH
TCGA-BH-A0W4-01	2.689999661	mutITH
TCGA-B6-A0IJ-01	3.380752363	mutITH
TCGA-B6-A0RI-01	3.421913758	mutITH
TCGA-BH-A204-01	3.623196621	mutITH
TCGA-AC-A62V-01	3.40615992	mutITH
TCGA-BH-A0HO-01	2.759083098	mutITH
TCGA-AQ-A1H2-01	3.229484027	mutITH
TCGA-AO-A124-01	4.020135899	mutITH
TCGA-A8-A08C-01	2.641604168	mutITH
TCGA-GI-A2C8-01	2.845245422	mutITH
TCGA-A2-A3XZ-01	2.320847781	mutITH
TCGA-D8-A1J9-01	3.365843522	mutITH
TCGA-OL-A5S0-01	3.304856598	mutITH
TCGA-AR-A1AJ-01	2.467053018	mutITH
TCGA-EW-A6SD-01	3.251284073	mutITH
TCGA-AC-A6IW-01	2.95317048	mutITH
TCGA-LL-A6FQ-01	3.238537271	mutITH
TCGA-EW-A2FV-01	2.636825505	mutITH
TCGA-B6-A0RH-01	2.882743917	mutITH
TCGA-A8-A0A4-01	3.384015623	mutITH
TCGA-A2-A0T1-01	2.245469029	mutITH
TCGA-BH-A1EY-01	2.835572399	mutITH
TCGA-GM-A5PX-01	2.765715266	mutITH
TCGA-B6-A1KC-01	3.75505762	mutITH
TCGA-A8-A08O-01	2.962414585	mutITH
TCGA-E9-A249-01	3.038580892	mutITH
TCGA-E2-A574-01	3.629553811	mutITH
TCGA-A8-A0AD-01	3.26849934	mutITH
TCGA-AC-A3QP-01	2.743308352	mutITH
TCGA-LL-A9Q3-01	3.404737236	mutITH
TCGA-A2-A25D-01	2.831208049	mutITH
TCGA-AN-A0XT-01	3.231270255	mutITH
TCGA-AN-A04A-01	3.1591068	mutITH
TCGA-E2-A1L7-01	3.556512351	mutITH
TCGA-S3-A6ZH-01	3.621226693	mutITH
TCGA-E2-A1LG-01	3.127432699	mutITH
TCGA-E9-A22H-01	3.035888818	mutITH
TCGA-A8-A07U-01	2.667139636	mutITH
TCGA-BH-A6R8-01	3.373826536	mutITH
TCGA-D8-A145-01	2.398406712	mutITH
TCGA-AO-A0JB-01	3.666095724	mutITH
TCGA-E2-A1B1-01	2.21284188	mutITH
TCGA-D8-A1XB-01	2.912847873	mutITH
TCGA-EW-A2FR-01	2.549272454	mutITH
TCGA-BH-A209-01	2.766136019	mutITH
TCGA-A8-A0A7-01	2.053642775	mutITH
TCGA-B6-A0IC-01	3.341758523	mutITH
TCGA-BH-A1EO-01	3.315999696	mutITH
TCGA-D8-A27K-01	3.147957873	mutITH
TCGA-A8-A08J-01	3.250437979	mutITH
TCGA-BH-A8G0-01	1.709526332	mutITH
TCGA-AN-A0AS-01	3.066303819	mutITH
TCGA-BH-A0C0-01	2.667445556	mutITH
TCGA-BH-A0BJ-01	2.642371449	mutITH
TCGA-AQ-A04H-01	3.648824731	mutITH
TCGA-BH-A1F6-01	3.232735468	mutITH
TCGA-E9-A1NF-01	3.385126019	mutITH
TCGA-A8-A091-01	3.370558771	mutITH
TCGA-D8-A1XJ-01	3.317745521	mutITH
TCGA-A2-A0CQ-01	3.316916701	mutITH
TCGA-BH-A0DE-01	2.858881956	mutITH
TCGA-D8-A1XS-01	3.311080496	mutITH
TCGA-BH-A5IZ-01	3.399221	mutITH
TCGA-E2-A15J-01	2.860754663	mutITH
TCGA-A2-A3Y0-01	3.337788398	mutITH
TCGA-LL-A7T0-01	3.42818071	mutITH
TCGA-BH-AB28-01	2.917977322	mutITH
TCGA-A7-A26H-01	2.944624474	mutITH
TCGA-C8-A137-01	2.988032306	mutITH
TCGA-A2-A0EP-01	1.415437247	mutITH
TCGA-AC-A3QQ-01	3.21149049	mutITH
TCGA-BH-A0BT-01	3.627979697	mutITH
TCGA-E9-A1ND-01	2.888051252	mutITH
TCGA-LD-A7W6-01	3.08664806	mutITH
TCGA-E2-A150-01	3.042835941	mutITH
TCGA-GM-A2DK-01	2.921711197	mutITH
TCGA-BH-A18J-01	2.838918945	mutITH
TCGA-AR-A1AN-01	2.692409533	mutITH
TCGA-3C-AALI-01	3.342323959	mutITH
TCGA-A2-A0EQ-01	2.383389919	mutITH
TCGA-E2-A1IO-01	2.477217001	mutITH
TCGA-B6-A0WV-01	3.423488936	mutITH
TCGA-D8-A73U-01	2.072690099	mutITH
TCGA-BH-A1F5-01	3.412866672	mutITH
TCGA-LL-A5YN-01	2.527011172	mutITH
TCGA-BH-A0DV-01	1.851226816	mutITH
TCGA-BH-A0HX-01	3.030607971	mutITH
TCGA-AC-A62Y-01	3.095685399	mutITH
TCGA-E9-A5FK-01	2.174548051	mutITH
TCGA-4H-AAAK-01	3.183097573	mutITH
TCGA-A2-A0ES-01	1.565653112	mutITH
TCGA-AR-A24P-01	3.019250913	mutITH
TCGA-C8-A135-01	2.644332846	mutITH
TCGA-A2-A0T5-01	2.946387519	mutITH
TCGA-A2-A1FW-01	3.070861292	mutITH
TCGA-A7-A13E-01	3.603292255	mutITH
TCGA-BH-A0AU-01	3.333979059	mutITH
TCGA-EW-A1PG-01	1.595461844	mutITH
TCGA-E2-A15M-01	2.946960171	mutITH
TCGA-BH-A0H5-01	1.369421073	mutITH
TCGA-E2-A15S-01	3.645905347	mutITH
TCGA-B6-A0RE-01	3.100725183	mutITH
TCGA-BH-A0BP-01	2.891498243	mutITH
TCGA-BH-A18Q-01	3.698036818	mutITH
TCGA-B6-A0RU-01	3.416987783	mutITH
TCGA-E2-A14O-01	3.601779218	mutITH
TCGA-A7-A2KD-01	2.905856218	mutITH
TCGA-BH-A0DD-01	2.841084981	mutITH
TCGA-BH-A0B0-01	2.859457383	mutITH
TCGA-E2-A14V-01	3.029822166	mutITH
TCGA-AR-A1AT-01	2.467890506	mutITH
TCGA-A8-A08L-01	3.698996924	mutITH
TCGA-B6-A0I5-01	3.529921921	mutITH
TCGA-D8-A1Y2-01	2.46324312	mutITH
TCGA-AN-A0XP-01	3.113206053	mutITH
TCGA-A8-A09I-01	3.119069595	mutITH
TCGA-AQ-A04J-01	2.869977126	mutITH
TCGA-B6-A0WT-01	2.820115985	mutITH
TCGA-A2-A0CS-01	3.074149677	mutITH
TCGA-AN-A0FW-01	3.148443871	mutITH
TCGA-A8-A06U-01	3.183160254	mutITH
TCGA-A8-A095-01	3.180674246	mutITH
TCGA-A8-A092-01	3.746216113	mutITH
TCGA-A2-A0YK-01	1.644073561	mutITH
TCGA-C8-A12P-01	2.775581711	mutITH
TCGA-A2-A0D3-01	3.176110252	mutITH
TCGA-D8-A1Y1-01	3.235015668	mutITH
TCGA-AC-A8OS-01	2.482992187	mutITH
TCGA-E2-A1IK-01	2.610063541	mutITH
TCGA-A7-A26E-01	3.205269406	mutITH
TCGA-AC-A5EI-01	3.358759322	mutITH
TCGA-B6-A409-01	3.132690588	mutITH
TCGA-E9-A1RG-01	3.247817027	mutITH
TCGA-D8-A1JT-01	3.76632553	mutITH
TCGA-AC-A3YI-01	1.460721099	mutITH
TCGA-BH-A0DH-01	3.195950174	mutITH
TCGA-BH-A0HP-01	2.824194332	mutITH
TCGA-EW-A1IY-01	2.94463372	mutITH
TCGA-AO-A0J8-01	3.131477739	mutITH
TCGA-D8-A1JN-01	3.272860306	mutITH
TCGA-A2-A0CT-01	3.839735033	mutITH
TCGA-A8-A075-01	3.398651884	mutITH
TCGA-BH-A18U-01	2.869523536	mutITH
TCGA-A2-A0T6-01	2.268766526	mutITH
TCGA-A8-A0A6-01	2.744449331	mutITH
TCGA-C8-A138-01	3.166696761	mutITH
TCGA-D8-A3Z6-01	3.082383072	mutITH
TCGA-E2-A1IE-01	2.991776048	mutITH
TCGA-BH-A0BV-01	3.240446595	mutITH
TCGA-B6-A1KF-01	3.970830791	mutITH
TCGA-BH-A18M-01	2.27439747	mutITH
TCGA-EW-A2FS-01	2.731555823	mutITH
TCGA-A8-A085-01	3.632854085	mutITH
TCGA-C8-A26Y-01	3.42483415	mutITH
TCGA-AO-A12A-01	2.28418372	mutITH
TCGA-B6-A0RP-01	3.280831698	mutITH
TCGA-A8-A07P-01	3.551003432	mutITH
TCGA-A8-A07I-01	3.377298144	mutITH
TCGA-WT-AB44-01	3.279069259	mutITH
TCGA-S3-AA11-01	3.198831878	mutITH
TCGA-B6-A1KN-01	3.452866556	mutITH
TCGA-AN-A0FK-01	3.479080706	mutITH
TCGA-A2-A1FX-01	3.219712892	mutITH
TCGA-BH-A0C1-01	3.205406083	mutITH
TCGA-AR-A0TW-01	3.18403322	mutITH
TCGA-GM-A3XL-01	3.400302586	mutITH
TCGA-B6-A0WY-01	2.500227559	mutITH
TCGA-OL-A5RY-01	1.264672679	mutITH
TCGA-B6-A2IU-01	2.823311271	mutITH
TCGA-E2-A570-01	2.971860874	mutITH
TCGA-E9-A22D-01	2.55859249	mutITH
TCGA-E2-A152-01	3.009289525	mutITH
TCGA-A2-A0EV-01	2.904946757	mutITH
TCGA-BH-A0DI-01	2.404668377	mutITH
TCGA-A2-A0T4-01	2.815446245	mutITH
TCGA-AR-A1AR-01	2.868762871	mutITH
TCGA-A8-A07F-01	3.397682609	mutITH
TCGA-D8-A1JP-01	3.658293527	mutITH
TCGA-C8-A26Z-01	3.251502053	mutITH
TCGA-A2-A0YM-01	3.242930117	mutITH
TCGA-A2-A04X-01	2.672710211	mutITH
TCGA-AC-A3HN-01	2.669035422	mutITH
TCGA-BH-A1ET-01	2.729563563	mutITH
TCGA-AR-A2LK-01	3.93412296	mutITH
TCGA-BH-A5J0-01	3.323207849	mutITH
TCGA-A2-A0YC-01	2.902518266	mutITH
TCGA-E9-A1RA-01	2.558708196	mutITH
TCGA-AN-A0XV-01	2.859511758	mutITH
TCGA-AR-A24L-01	3.174102085	mutITH
TCGA-AR-A24H-01	3.907700977	mutITH
TCGA-E2-A1IL-01	3.367407858	mutITH
TCGA-BH-A0B5-01	3.125682951	mutITH
TCGA-AR-A0TY-01	3.240357605	mutITH
TCGA-A7-A0D9-01	3.300696186	mutITH
TCGA-A1-A0SE-01	2.637744015	mutITH
TCGA-A2-A0T0-01	3.177028495	mutITH
TCGA-A8-A06Y-01	3.519168577	mutITH
TCGA-AC-A2B8-01	3.006673676	mutITH
TCGA-AO-A03O-01	3.127798608	mutITH
TCGA-A2-A04T-01	3.860712739	mutITH
TCGA-A1-A0SO-01	3.531179742	mutITH
TCGA-LL-A8F5-01	3.72183254	mutITH
TCGA-LL-A6FP-01	3.982801107	mutITH
TCGA-AR-A2LH-01	1.575142659	mutITH
TCGA-AR-A5QM-01	2.886232183	mutITH
TCGA-BH-A0DO-01	2.198640111	mutITH
TCGA-A8-A09V-01	3.243742163	mutITH
TCGA-E9-A1NH-01	3.297857259	mutITH
TCGA-AR-A252-01	1.56559623	mutITH
TCGA-A7-A0DA-01	3.215733955	mutITH
TCGA-D8-A4Z1-01	1.3379635	mutITH
TCGA-C8-A1HE-01	3.369042783	mutITH
TCGA-A2-A0T7-01	2.545089717	mutITH
TCGA-C8-A26V-01	3.270082532	mutITH
TCGA-C8-A131-01	2.938046464	mutITH
TCGA-JL-A3YX-01	3.463520969	mutITH
TCGA-C8-A8HQ-01	2.984877941	mutITH
TCGA-AN-A041-01	3.129404749	mutITH
TCGA-A8-A06O-01	3.58402824	mutITH
TCGA-A8-A09X-01	3.00126307	mutITH
TCGA-D8-A140-01	3.199080072	mutITH
TCGA-A2-A0CM-01	3.193219486	mutITH
TCGA-E2-A1IN-01	3.436339081	mutITH
TCGA-BH-A1FM-01	3.492359449	mutITH
TCGA-A2-A3XV-01	3.07586335	mutITH
TCGA-AR-A24U-01	2.500987616	mutITH
TCGA-E2-A1B5-01	1.738950686	mutITH
TCGA-AC-A8OR-01	3.112534782	mutITH
TCGA-A2-A0D2-01	3.101545842	mutITH
TCGA-GM-A2DI-01	1.81374347	mutITH
TCGA-E2-A15K-01	3.048411736	mutITH
TCGA-AN-A0XO-01	3.232297665	mutITH
TCGA-A8-A0A2-01	3.064203409	mutITH
TCGA-AR-A0TS-01	2.364286232	mutITH
TCGA-A8-A06R-01	3.438420184	mutITH
TCGA-EW-A1J3-01	3.055036533	mutITH
TCGA-D8-A27I-01	2.57994388	mutITH
TCGA-AO-A0J9-01	2.944999687	mutITH
TCGA-C8-A12N-01	2.91850778	mutITH
TCGA-HN-A2NL-01	3.932543089	mutITH
TCGA-E2-A1L8-01	3.143715362	mutITH
TCGA-AC-A6IV-01	2.415581596	mutITH
TCGA-D8-A1JF-01	3.25539304	mutITH
TCGA-D8-A1JK-01	3.150649017	mutITH
TCGA-AR-A24M-01	3.445974133	mutITH
TCGA-Z7-A8R6-01	3.52910899	mutITH
TCGA-AC-A6IX-01	2.917257109	mutITH
TCGA-D8-A143-01	3.299716902	mutITH
TCGA-AC-A3YJ-01	3.17467021	mutITH
TCGA-E9-A2JS-01	3.457089589	mutITH
TCGA-A2-A0D4-01	3.272336237	mutITH
TCGA-A2-A0YL-01	2.100555695	mutITH
TCGA-BH-A18N-01	3.557729487	mutITH
TCGA-AR-A24X-01	3.097580763	mutITH
TCGA-B6-A0IE-01	3.370473911	mutITH
TCGA-AR-A5QP-01	2.577319143	mutITH
TCGA-A2-A0YE-01	3.711964194	mutITH
TCGA-AO-A1KR-01	2.931711476	mutITH
TCGA-A2-A0ER-01	3.306144942	mutITH
TCGA-A7-A26I-01	3.557489917	mutITH
TCGA-AO-A0J7-01	3.035591746	mutITH
TCGA-A2-A3XX-01	3.273646666	mutITH
TCGA-D8-A1XW-01	3.724824306	mutITH
TCGA-BH-A18K-01	3.365695956	mutITH
TCGA-B6-A401-01	2.850909377	mutITH
TCGA-A7-A0CG-01	2.722168532	mutITH
TCGA-A2-A04W-01	2.411455765	mutITH
TCGA-E2-A1BD-01	3.408336849	mutITH
TCGA-A2-A1FZ-01	2.699216974	mutITH
TCGA-BH-A0HW-01	3.585398653	mutITH
TCGA-AC-A6NO-01	3.357705752	mutITH
TCGA-EW-A1OX-01	3.484246816	mutITH
TCGA-BH-A0W3-01	3.236440502	mutITH
TCGA-E9-A1RH-01	3.038955286	mutITH
TCGA-BH-A0WA-01	3.651653248	mutITH
TCGA-GM-A4E0-01	2.286613722	mutITH
TCGA-A2-A0YG-01	3.230978875	mutITH
TCGA-C8-A8HP-01	2.16130895	mutITH
TCGA-A2-A0EX-01	3.108852185	mutITH
TCGA-A2-A4S3-01	3.283912504	mutITH
TCGA-A2-A0CV-01	2.184498452	mutITH
TCGA-E2-A1LB-01	3.138392363	mutITH
TCGA-BH-A0HL-01	3.274441887	mutITH
TCGA-E9-A244-01	3.204884762	mutITH
TCGA-E2-A1LL-01	3.050752767	mutITH
TCGA-E9-A1N8-01	3.676964887	mutITH
TCGA-AR-A2LM-01	2.565076542	mutITH
TCGA-C8-A27A-01	3.543542397	mutITH
TCGA-AC-A2FK-01	0	mutITH
TCGA-E2-A14P-01	3.031501615	mutITH
TCGA-AC-A5XS-01	2.828908788	mutITH
TCGA-AN-A0FX-01	3.507015084	mutITH
TCGA-LD-A9QF-01	1.757286534	mutITH
TCGA-BH-A0BZ-01	2.781729938	mutITH
TCGA-E2-A1IF-01	2.58913768	mutITH
TCGA-E2-A9RU-01	3.649090699	mutITH
TCGA-BH-A0BS-01	2.25790657	mutITH
TCGA-A1-A0SN-01	3.102322339	mutITH
TCGA-D8-A73W-01	3.139666081	mutITH
TCGA-A1-A0SM-01	3.218859962	mutITH
TCGA-AR-A24Q-01	3.40975464	mutITH
TCGA-B6-A0I8-01	3.294115922	mutITH
TCGA-E2-A14T-01	3.0095171	mutITH
TCGA-LL-A5YM-01	3.655248028	mutITH
TCGA-C8-A8HR-01	2.102166805	mutITH
TCGA-A8-A090-01	3.535527589	mutITH
TCGA-E9-A1R3-01	2.88591758	mutITH
TCGA-D8-A13Y-01	3.91128487	mutITH
TCGA-S3-AA14-01	2.73161123	mutITH
TCGA-A2-A4S1-01	3.141548144	mutITH
TCGA-AN-A0FD-01	3.268665899	mutITH
TCGA-D8-A1JG-01	3.078250404	mutITH
TCGA-AO-A0JM-01	3.174452296	mutITH
TCGA-D8-A1X5-01	3.25809911	mutITH
TCGA-A8-A082-01	3.219537036	mutITH
TCGA-AC-A4ZE-01	3.380796998	mutITH
TCGA-AR-A24R-01	3.06989365	mutITH
TCGA-UU-A93S-01	3.281059606	mutITH
TCGA-A8-A081-01	3.205541216	mutITH
TCGA-AO-A0JG-01	2.266270437	mutITH
TCGA-AR-A2LL-01	3.297313116	mutITH
TCGA-D8-A1XM-01	2.886043483	mutITH
TCGA-A1-A0SF-01	2.722275038	mutITH
TCGA-BH-A0DP-01	3.061671285	mutITH
TCGA-A2-A0YT-01	3.786295482	mutITH
TCGA-BH-A0HF-01	2.974433944	mutITH
TCGA-AR-A0TQ-01	2.680589113	mutITH
TCGA-A1-A0SP-01	3.286766099	mutITH
TCGA-AC-A2FF-01	1.366314657	mutITH
TCGA-EW-A1OY-01	3.503780051	mutITH
TCGA-A2-A0CW-01	3.567955581	mutITH
TCGA-E2-A1B6-01	1.639342253	mutITH
TCGA-A2-A25C-01	3.220778243	mutITH
TCGA-Z7-A8R5-01	2.391389611	mutITH
TCGA-E2-A1L6-01	2.305029144	mutITH
TCGA-AN-A0G0-01	3.679819284	mutITH
TCGA-BH-A0B6-01	2.7283181	mutITH
TCGA-E2-A154-01	3.543886787	mutITH
TCGA-AR-A1AU-01	2.980091412	mutITH
TCGA-B6-A0IB-01	3.144530938	mutITH
TCGA-E9-A2JT-01	0.979868757	mutITH
TCGA-E2-A2P6-01	3.558310884	mutITH
TCGA-OL-A66P-01	2.335735755	mutITH
TCGA-C8-A12Y-01	3.287865906	mutITH
TCGA-EW-A1P5-01	3.583616975	mutITH
TCGA-A1-A0SK-01	3.881880965	mutITH
TCGA-A7-A4SE-01	3.611603803	mutITH
TCGA-A2-A04P-01	3.794374329	mutITH
TCGA-E9-A1N4-01	3.201867557	mutITH
TCGA-OL-A5RU-01	2.680589113	mutITH
TCGA-A2-A0CK-01	3.068957239	mutITH
TCGA-A2-A4S2-01	2.847548242	mutITH
TCGA-A2-A3XU-01	3.587570042	mutITH
TCGA-A8-A08H-01	3.030613277	mutITH
TCGA-B6-A0RT-01	1.839332639	mutITH
TCGA-D8-A1JA-01	3.341461466	mutITH
TCGA-A8-A096-01	2.871499357	mutITH
TCGA-EW-A1PE-01	3.190148177	mutITH
TCGA-BH-A1FE-01	2.37197282	mutITH
TCGA-EW-A1J5-01	3.235696153	mutITH
TCGA-5L-AAT1-01	2.305102392	mutITH
TCGA-D8-A27P-01	2.822169235	mutITH
TCGA-D8-A27M-01	2.963623572	mutITH
TCGA-AR-A1AX-01	1.51287578	mutITH
TCGA-D8-A1XQ-01	2.870769736	mutITH
TCGA-5L-AAT0-01	2.650936242	mutITH
TCGA-EW-A1P3-01	2.87743124	mutITH
TCGA-BH-A0HQ-01	3.174092317	mutITH
TCGA-A7-A26G-01	2.514080953	mutITH
TCGA-AR-A1AW-01	2.286661519	mutITH
TCGA-D8-A1JM-01	3.640052119	mutITH
TCGA-E2-A1IG-01	3.327272496	mutITH
TCGA-EW-A1P4-01	3.32907003	mutITH
TCGA-A8-A09A-01	2.497137833	mutITH
TCGA-BH-A1FD-01	3.427055517	mutITH
TCGA-EW-A6SA-01	3.417452131	mutITH
TCGA-A7-A26J-01	3.298807686	mutITH
TCGA-AR-A1AV-01	3.339898244	mutITH
TCGA-BH-A1EX-01	2.68810207	mutITH
TCGA-AN-A04D-01	3.753864924	mutITH
TCGA-V7-A7HQ-01	3.190017217	mutITH
TCGA-BH-A0B4-01	2.910087142	mutITH
TCGA-A8-A09Q-01	2.99224588	mutITH
TCGA-BH-A0H9-01	3.024646667	mutITH
TCGA-S3-A6ZG-01	3.614307767	mutITH
TCGA-BH-A0E7-01	2.946257973	mutITH
TCGA-AR-A1AH-01	3.894657433	mutITH
TCGA-EW-A1P8-01	3.509035634	mutITH
TCGA-B6-A0I2-01	3.529626769	mutITH
TCGA-C8-A3M8-01	3.189063356	mutITH
TCGA-E9-A1R7-01	3.497847371	mutITH
TCGA-A2-A0SY-01	2.943018202	mutITH
TCGA-C8-A12L-01	3.701024613	mutITH
TCGA-LL-A6FR-01	3.152220675	mutITH
TCGA-BH-A0AW-01	2.577946303	mutITH
TCGA-D8-A27N-01	3.341390479	mutITH
TCGA-C8-A12V-01	1.658516116	mutITH
TCGA-OL-A5D7-01	3.431367003	mutITH
TCGA-C8-A12T-01	3.152171943	mutITH
TCGA-AC-A5XU-01	3.234568273	mutITH
TCGA-C8-A12M-01	3.436873921	mutITH
TCGA-B6-A0WS-01	2.915195994	mutITH
TCGA-AR-A254-01	2.874287542	mutITH
TCGA-E2-A10A-01	2.872905595	mutITH
TCGA-BH-A1F8-01	3.605563825	mutITH
TCGA-B6-A0RS-01	3.364750779	mutITH
TCGA-GM-A2DD-01	2.880950785	mutITH
TCGA-A8-A08X-01	2.51905267	mutITH
TCGA-E9-A24A-01	2.694452799	mutITH
TCGA-E9-A3QA-01	2.628925206	mutITH
TCGA-D8-A1JL-01	3.100256344	mutITH
TCGA-A7-A4SD-01	3.129648529	mutITH
TCGA-OL-A6VQ-01	2.250459107	mutITH
TCGA-A8-A08R-01	3.499241815	mutITH
TCGA-OL-A66O-01	3.362279725	mutITH
TCGA-AC-A2FB-01	2.233458593	mutITH
TCGA-BH-A208-01	3.067070956	mutITH
TCGA-GM-A2DM-01	3.06610894	mutITH
TCGA-BH-A0H6-01	3.068957239	mutITH
TCGA-E2-A1LI-01	2.626281403	mutITH
TCGA-A2-A04N-01	2.295946063	mutITH
TCGA-AC-A7VB-01	3.301925787	mutITH
TCGA-A2-A0ST-01	1.46346519	mutITH
TCGA-E2-A1B0-01	2.932285014	mutITH
TCGA-AN-A04C-01	3.12211898	mutITH
TCGA-D8-A13Z-01	2.788746323	mutITH
TCGA-A8-A099-01	3.666389505	mutITH
TCGA-E2-A158-01	3.607966103	mutITH
TCGA-GM-A2DL-01	2.865724922	mutITH
TCGA-AR-A0TZ-01	2.894307456	mutITH
TCGA-E2-A1BC-01	2.571461682	mutITH
TCGA-BH-A0BF-01	2.600402834	mutITH
TCGA-E2-A572-01	3.240666779	mutITH
TCGA-A1-A0SG-01	2.968139062	mutITH
TCGA-BH-A1EV-01	2.962725175	mutITH
TCGA-BH-A0DL-01	2.836326025	mutITH
TCGA-D8-A1JD-01	2.949063661	mutITH
TCGA-PL-A8LV-01	3.475368765	mutITH
TCGA-AR-A250-01	2.82332786	mutITH
TCGA-BH-A0B3-01	3.30445182	mutITH
TCGA-EW-A1PD-01	3.382228589	mutITH
TCGA-E2-A156-01	3.259701955	mutITH
TCGA-E9-A22B-01	3.167029086	mutITH
TCGA-BH-A0BD-01	3.066204043	mutITH
TCGA-BH-A1FL-01	3.233173565	mutITH
TCGA-AO-A0JC-01	1.565252563	mutITH
TCGA-E2-A15O-01	3.277722035	mutITH
TCGA-EW-A1IZ-01	2.444720843	mutITH
TCGA-D8-A1XU-01	3.432619826	mutITH
TCGA-AO-A0JE-01	3.103923356	mutITH
TCGA-E9-A1R4-01	2.834308439	mutITH
TCGA-A2-A25A-01	1.781915997	mutITH
TCGA-AR-A2LO-01	2.910440495	mutITH
TCGA-LL-A5YL-01	3.109286081	mutITH
TCGA-E2-A1LH-01	2.630933442	mutITH
TCGA-C8-A1HF-01	3.221040389	mutITH
TCGA-A7-A3RF-01	3.166613251	mutITH
TCGA-D8-A1XR-01	3.304214666	mutITH
TCGA-A2-A0CX-01	2.711434154	mutITH
TCGA-C8-A278-01	2.330534212	mutITH
TCGA-D8-A27F-01	3.725694526	mutITH
TCGA-B6-A0WW-01	2.995781773	mutITH
TCGA-E9-A1QZ-01	2.070418933	mutITH
TCGA-A7-A6VV-01	3.544043353	mutITH
TCGA-C8-A274-01	3.1595309	mutITH
TCGA-EW-A1P1-01	1.736048384	mutITH
TCGA-A2-A25B-01	3.107070864	mutITH
TCGA-A2-A0YF-01	3.356492414	mutITH
TCGA-AN-A03Y-01	3.504104142	mutITH
TCGA-AO-A0J6-01	3.59586256	mutITH
TCGA-C8-A1HO-01	3.119740466	mutITH
TCGA-EW-A1P0-01	3.457867131	mutITH
TCGA-BH-A1F2-01	3.16301282	mutITH
TCGA-A2-A0YD-01	3.007087263	mutITH
TCGA-OL-A66I-01	2.70705282	mutITH
TCGA-B6-A0RL-01	3.837363128	mutITH
TCGA-AR-A24O-01	2.160762106	mutITH
TCGA-C8-A273-01	2.80459653	mutITH
TCGA-A2-A0SW-01	2.991869579	mutITH
TCGA-E2-A15A-01	3.164926667	mutITH
TCGA-AR-A255-01	2.960210903	mutITH
TCGA-A2-A0CU-01	2.881690981	mutITH
TCGA-A2-A1G4-01	3.003606131	mutITH
TCGA-AC-A2QH-01	3.417225398	mutITH
TCGA-A8-A0A1-01	3.099996691	mutITH
TCGA-3C-AALK-01	2.77588878	mutITH
TCGA-AO-A12H-01	2.720185579	mutITH
TCGA-BH-A42V-01	2.067593666	mutITH
TCGA-OL-A5RW-01	3.915758359	mutITH
TCGA-A2-A0D1-01	3.670353797	mutITH
TCGA-AC-A23C-01	2.78216759	mutITH
TCGA-WT-AB41-01	3.104841618	mutITH
TCGA-E2-A14Q-01	2.713048697	mutITH
TCGA-BH-A0DX-01	2.339635959	mutITH
TCGA-E9-A3X8-01	2.191830766	mutITH
TCGA-B6-A0RG-01	3.558033501	mutITH
TCGA-B6-A0X5-01	3.722209384	mutITH
TCGA-A8-A07J-01	2.855252221	mutITH
TCGA-E9-A1R2-01	3.199352144	mutITH
TCGA-E9-A3HO-01	3.510359948	mutITH
TCGA-B6-A40B-01	3.151170977	mutITH
TCGA-B6-A0IN-01	3.292313578	mutITH
TCGA-AO-A1KS-01	3.53558459	mutITH
TCGA-A8-A07L-01	3.756071565	mutITH
TCGA-A7-A0CD-01	3.683402244	mutITH
TCGA-D8-A1XF-01	3.497099404	mutITH
