sample	value
TCGA-A7-A6VW-01A	0.2138
TCGA-A7-A6VW-01A	-0.3888
TCGA-A7-A6VW-01A	0.2038
TCGA-A7-A6VW-01A	0.1477
TCGA-A7-A6VW-01A	-0.4137
TCGA-A7-A6VW-01A	0.1527
TCGA-A7-A6VW-01A	0.2376
TCGA-A7-A6VW-01A	-0.2694
TCGA-A7-A6VW-01A	0.2215
TCGA-A7-A6VW-01A	0.5435
TCGA-A7-A6VW-01A	0.5007
TCGA-A7-A6VW-01A	0.4185
TCGA-A7-A6VW-01A	0.3559
TCGA-A7-A6VW-01A	-0.756
TCGA-A7-A6VW-01A	0.1649
TCGA-A7-A6VW-01A	0.3748
TCGA-A7-A6VW-01A	0.313
TCGA-A7-A6VW-01A	0.4008
TCGA-A7-A6VW-01A	0.1757
TCGA-A7-A6VW-01A	0.1094
TCGA-A7-A6VW-01A	0.1563
TCGA-A7-A6VW-01A	0.2094
TCGA-A7-A6VW-01A	0.161
TCGA-A7-A6VW-01A	0.1005
TCGA-A7-A6VW-01A	0.1797
TCGA-A7-A6VW-01A	0.4285
TCGA-A7-A6VW-01A	0.3791
TCGA-A7-A6VW-01A	0.3179
TCGA-A7-A6VW-01A	0.3984
TCGA-A7-A6VW-01A	-0.4524
TCGA-A7-A6VW-01A	0.3821
TCGA-A7-A6VW-01A	0.3094
TCGA-A7-A6VW-01A	0.3715
TCGA-A7-A6VW-01A	0.4208
TCGA-A7-A6VW-01A	0.2729
TCGA-A7-A6VW-01A	0.39
TCGA-A7-A6VW-01A	0.1732
TCGA-A7-A6VW-01A	0.0861
TCGA-A7-A6VW-01A	0.1998
TCGA-A7-A6VW-01A	0.14
TCGA-A7-A6VW-01A	0.2008
TCGA-A7-A6VW-01A	0.136
TCGA-A7-A6VW-01A	0.2085
TCGA-A7-A6VW-01A	0.1214
TCGA-A7-A6VW-01A	0.2194
TCGA-A7-A6VW-01A	-0.3921
TCGA-A7-A6VW-01A	0.1895
TCGA-A7-A6VW-01A	0.1081
TCGA-A7-A6VW-01A	0.2104
TCGA-A7-A6VW-01A	-0.4416
TCGA-A7-A6VW-01A	0.0397
TCGA-A7-A6VW-01A	0.4684
TCGA-A7-A6VW-01A	-0.0189
TCGA-A7-A6VW-01A	-1.3118
TCGA-A7-A6VW-01A	-0.0402
TCGA-A7-A6VW-01A	0.0071
TCGA-A7-A6VW-01A	-0.0662
TCGA-A7-A6VW-01A	-0.5218
TCGA-A7-A6VW-01A	-0.2273
TCGA-A7-A6VW-01A	-0.6603
TCGA-A7-A6VW-01A	-0.2054
TCGA-A7-A6VW-01A	-0.483
TCGA-A7-A6VW-01A	-0.1725
TCGA-A7-A6VW-01A	-0.0204
TCGA-A7-A6VW-01A	0.1063
TCGA-A7-A6VW-01A	0.184
TCGA-A7-A6VW-01A	0.1079
TCGA-A7-A6VW-01A	0.185
TCGA-A7-A6VW-01A	0.2144
TCGA-A7-A6VW-01A	-0.6546
TCGA-A7-A6VW-01A	0.2267
TCGA-A7-A6VW-01A	0.1754
TCGA-A7-A6VW-01A	-0.3987
TCGA-A7-A6VW-01A	0.1776
TCGA-A7-A6VW-01A	-0.3724
TCGA-A7-A6VW-01A	-0.1985
TCGA-A7-A6VW-01A	-0.1619
TCGA-A7-A6VW-01A	-0.0466
TCGA-A7-A6VW-01A	-0.4449
TCGA-A7-A6VW-01A	-1.7535
TCGA-A7-A6VW-01A	-0.415
TCGA-A7-A6VW-01A	-0.3535
TCGA-A7-A6VW-01A	-0.4192
TCGA-A7-A6VW-01A	-0.3509
TCGA-A7-A6VW-01A	-0.4019
TCGA-A7-A6VW-01A	-1.5327
TCGA-A7-A6VW-01A	-0.3726
TCGA-A7-A6VW-01A	-0.3118
TCGA-A7-A6VW-01A	-0.3818
TCGA-A7-A6VW-01A	-0.8136
TCGA-A7-A6VW-01A	-0.3834
TCGA-A7-A6VW-01A	-3.0015
TCGA-A7-A6VW-01A	-0.3777
TCGA-A7-A6VW-01A	-0.4345
TCGA-A7-A6VW-01A	-0.3806
TCGA-A7-A6VW-01A	0.1671
TCGA-A7-A6VW-01A	-0.4369
TCGA-A7-A6VW-01A	0.2231
TCGA-A7-A6VW-01A	0.1628
TCGA-A7-A6VW-01A	-0.0991
TCGA-A7-A6VW-01A	0.165
TCGA-A7-A6VW-01A	0.2449
TCGA-A7-A6VW-01A	0.1491
TCGA-A7-A6VW-01A	0.1941
TCGA-A7-A6VW-01A	0.1264
TCGA-A7-A6VW-01A	0.2064
TCGA-A7-A6VW-01A	0.1251
TCGA-A7-A6VW-01A	0.2208
TCGA-A7-A6VW-01A	-0.8064
TCGA-A7-A6VW-01A	0.2463
TCGA-A7-A6VW-01A	0.2051
TCGA-A7-A6VW-01A	0.1426
TCGA-A7-A6VW-01A	0.2067
TCGA-A7-A6VW-01A	0.1544
TCGA-A7-A6VW-01A	0.2122
TCGA-A7-A6VW-01A	0.1455
TCGA-A7-A6VW-01A	0.2324
TCGA-A7-A6VW-01A	0.1637
TCGA-A7-A6VW-01A	0.2503
TCGA-A7-A6VW-01A	-0.348
TCGA-A7-A6VW-01A	-0.402
TCGA-A7-A6VW-01A	-0.3551
TCGA-A7-A6VW-01A	-0.4558
TCGA-A7-A6VW-01A	-0.3694
TCGA-A7-A6VW-01A	-0.4161
TCGA-A7-A6VW-01A	-0.3742
TCGA-A7-A6VW-01A	-1.9074
TCGA-A7-A6VW-01A	-0.3837
TCGA-A7-A6VW-01A	-1.9268
TCGA-A7-A6VW-01A	-0.395
TCGA-A7-A6VW-01A	-2.2925
TCGA-A7-A6VW-01A	-0.4084
TCGA-A7-A6VW-01A	-0.2787
TCGA-A7-A6VW-01A	-0.3889
TCGA-A7-A6VW-01A	-2.1684
TCGA-A7-A6VW-01A	-0.3949
TCGA-A7-A6VW-01A	-1.3316
TCGA-A7-A6VW-01A	-0.3842
TCGA-A7-A6VW-01A	-1.5867
TCGA-A7-A6VW-01A	-0.3685
TCGA-A7-A6VW-01A	-0.5168
TCGA-A7-A6VW-01A	-1.6993
TCGA-A7-A6VW-01A	-0.3711
TCGA-A7-A6VW-01A	-0.4141
TCGA-A7-A6VW-01A	-1.3586
TCGA-A7-A6VW-01A	-0.4035
TCGA-A7-A6VW-01A	-0.358
TCGA-A7-A6VW-01A	-1.2131
TCGA-A7-A6VW-01A	-0.3613
TCGA-A7-A6VW-01A	-0.4225
TCGA-A7-A6VW-01A	-0.3779
TCGA-A7-A6VW-01A	1.2685
TCGA-A7-A6VW-01A	0.0668
TCGA-A7-A6VW-01A	1.0644
TCGA-A7-A6VW-01A	0.8583
TCGA-A7-A6VW-01A	0.8029
TCGA-A7-A6VW-01A	0.9192
TCGA-A7-A6VW-01A	0.8172
TCGA-A7-A6VW-01A	0.2757
TCGA-A7-A6VW-01A	0.8592
TCGA-A7-A6VW-01A	-0.0572
TCGA-A7-A6VW-01A	0.8787
TCGA-A7-A6VW-01A	0.8081
TCGA-A7-A6VW-01A	0.8452
TCGA-A7-A6VW-01A	0.4996
TCGA-A7-A6VW-01A	0.5834
TCGA-A7-A6VW-01A	0.2082
TCGA-A7-A6VW-01A	0.146
TCGA-A7-A6VW-01A	0.213
TCGA-A7-A6VW-01A	0.1081
TCGA-A7-A6VW-01A	-0.3926
TCGA-A7-A6VW-01A	-1.5405
TCGA-A7-A6VW-01A	-0.3815
TCGA-A7-A6VW-01A	0.1619
TCGA-A7-A6VW-01A	0.1114
TCGA-A7-A6VW-01A	0.167
TCGA-A7-A6VW-01A	0.5058
TCGA-A7-A6VW-01A	0.1573
TCGA-A7-A6VW-01A	0.0953
TCGA-A7-A6VW-01A	0.145
TCGA-A7-A6VW-01A	0.0983
TCGA-A7-A6VW-01A	0.1628
TCGA-A7-A6VW-01A	-0.2462
TCGA-A7-A6VW-01A	0.1318
TCGA-A7-A6VW-01A	0.1719
TCGA-A7-A6VW-01A	0.1063
TCGA-A7-A6VW-01A	0.1683
TCGA-A7-A6VW-01A	0.4194
TCGA-A7-A6VW-01A	0.1785
TCGA-A7-A6VW-01A	0.0946
TCGA-A7-A6VW-01A	-0.3836
TCGA-A7-A6VW-01A	-0.4473
TCGA-A7-A6VW-01A	-0.3672
TCGA-A7-A6VW-01A	0.1566
TCGA-A7-A6VW-01A	-0.5675
TCGA-A7-A6VW-01A	0.1406
TCGA-A7-A6VW-01A	0.0752
TCGA-A7-A6VW-01A	0.1361
TCGA-A7-A6VW-01A	0.0391
TCGA-A7-A6VW-01A	0.1287
TCGA-A7-A6VW-01A	-0.3667
TCGA-A7-A6VW-01A	0.1188
TCGA-A7-A6VW-01A	0.0637
TCGA-A7-A6VW-01A	0.1211
TCGA-A7-A6VW-01A	0.0637
TCGA-A7-A6VW-01A	0.1581
TCGA-A7-A6VW-01A	0.5795
TCGA-A7-A6VW-01A	0.5331
TCGA-A7-A6VW-01A	0.5921
TCGA-A7-A6VW-01A	0.7523
TCGA-A7-A6VW-01A	0.5727
TCGA-A7-A6VW-01A	0.1748
TCGA-A7-A6VW-01A	0.3854
TCGA-A7-A6VW-01A	0.1362
TCGA-A7-A6VW-01A	0.0573
TCGA-A7-A6VW-01A	0.1454
TCGA-A7-A6VW-01A	0.1007
TCGA-A7-A6VW-01A	0.1411
TCGA-A7-A6VW-01A	0.7549
TCGA-A7-A6VW-01A	0.4455
TCGA-A7-A6VW-01A	0.3977
TCGA-A7-A6VW-01A	0.4687
TCGA-A7-A6VW-01A	0.2346
TCGA-A7-A6VW-01A	-0.9371
TCGA-A7-A6VW-01A	0.2254
TCGA-A7-A6VW-01A	0.1704
TCGA-A7-A6VW-01A	0.2214
TCGA-A7-A6VW-01A	0.1418
TCGA-A7-A6VW-01A	0.0098
TCGA-A7-A6VW-01A	-0.4667
TCGA-A7-A6VW-01A	0.0352
TCGA-A7-A6VW-01A	0.0949
TCGA-A7-A6VW-01A	0.2166
TCGA-A7-A6VW-01A	0.0911
TCGA-A7-A6VW-01A	-0.4233
TCGA-A7-A6VW-01A	0.0983
TCGA-A7-A6VW-01A	0.1662
TCGA-A7-A6VW-01A	0.2493
TCGA-A7-A6VW-01A	0.1749
TCGA-A7-A6VW-01A	-0.4163
TCGA-A7-A6VW-01A	0.1713
TCGA-A7-A6VW-01A	0.1259
TCGA-A7-A6VW-01A	0.2061
TCGA-A7-A6VW-01A	-0.3502
TCGA-A7-A6VW-01A	0.2055
TCGA-A7-A6VW-01A	0.1681
TCGA-A7-A6VW-01A	1.2066
TCGA-A7-A6VW-01A	0.166
TCGA-A7-A6VW-01A	0.2336
TCGA-A7-A6VW-01A	-0.3651
TCGA-A7-A6VW-01A	0.229
TCGA-A7-A6VW-01A	0.1844
TCGA-A7-A6VW-01A	0.5903
TCGA-A7-A6VW-01A	0.533
TCGA-A7-A6VW-01A	0.594
TCGA-A7-A6VW-01A	-0.4862
TCGA-A7-A6VW-01A	0.5738
TCGA-A7-A6VW-01A	-0.4026
TCGA-A7-A6VW-01A	0.7253
TCGA-A7-A6VW-01A	-0.3488
TCGA-A7-A6VW-01A	0.5934
TCGA-A7-A6VW-01A	-0.3459
TCGA-A7-A6VW-01A	0.6021
TCGA-A7-A6VW-01A	0.505
TCGA-A7-A6VW-01A	0.5995
TCGA-A7-A6VW-01A	0.2344
TCGA-A7-A6VW-01A	0.5884
TCGA-A7-A6VW-01A	0.1421
TCGA-A7-A6VW-01A	0.5571
TCGA-A7-A6VW-01A	0.5084
TCGA-A7-A6VW-01A	0.5608
TCGA-A7-A6VW-01A	0.262
TCGA-A7-A6VW-01A	0.1821
TCGA-A7-A6VW-01A	0.248
TCGA-A7-A6VW-01A	0.6607
TCGA-A7-A6VW-01A	0.5926
TCGA-A7-A6VW-01A	0.6283
TCGA-A7-A6VW-01A	0.8975
TCGA-A7-A6VW-01A	0.5911
TCGA-A7-A6VW-01A	0.172
TCGA-A7-A6VW-01A	-0.3862
TCGA-A7-A6VW-01A	0.2177
TCGA-A7-A6VW-01A	0.3095
TCGA-A7-A6VW-01A	0.2393
TCGA-A7-A6VW-01A	0.1512
TCGA-A7-A6VW-01A	0.2139
TCGA-A7-A6VW-01A	0.1575
TCGA-A7-A6VW-01A	-0.8929
TCGA-A7-A6VW-01A	0.1906
TCGA-A7-A6VW-01A	0.2416
TCGA-A7-A6VW-01A	0.2
TCGA-A7-A6VW-01A	0.1281
TCGA-A7-A6VW-01A	0.1896
TCGA-A7-A6VW-01A	0.2235
TCGA-A7-A6VW-01A	0.151
TCGA-A7-A6VW-01A	-0.3617
TCGA-A7-A6VW-01A	0.1567
TCGA-A7-A6VW-01A	0.2174
TCGA-A7-A6VW-01A	0.1572
TCGA-A7-A6VW-01A	0.2113
TCGA-A7-A6VW-01A	0.1567
TCGA-A7-A6VW-01A	0.2299
TCGA-A7-A6VW-01A	0.1628
TCGA-A7-A6VW-01A	0.2189
TCGA-A7-A6VW-01A	0.1321
TCGA-A7-A6VW-01A	0.1768
TCGA-A7-A6VW-01A	0.2448
TCGA-A7-A6VW-01A	0.191
TCGA-A7-A6VW-01A	0.1473
TCGA-A7-A6VW-01A	0.2186
TCGA-A7-A6VW-01A	0.0523
TCGA-A7-A6VW-01A	-0.4443
TCGA-A7-A6VW-01A	0.0235
TCGA-A7-A6VW-01A	0.1302
TCGA-A7-A6VW-01A	0.0415
TCGA-A7-A6VW-01A	0.4883
TCGA-A7-A6VW-01A	0.0468
TCGA-A7-A6VW-01A	0.1556
TCGA-A7-A6VW-01A	0.0761
TCGA-A7-A6VW-01A	-0.4741
TCGA-A7-A6VW-01A	0.0787
TCGA-A7-A6VW-01A	0.143
TCGA-A7-A6VW-01A	0.0563
TCGA-A7-A6VW-01A	0.145
TCGA-A7-A6VW-01A	0.1093
TCGA-A7-A6VW-01A	0.147
TCGA-A7-A6VW-01A	0.2027
TCGA-A7-A6VW-01A	0.1564
TCGA-A7-A6VW-01A	0.0956
TCGA-A7-A6VW-01A	0.1821
TCGA-A7-A6VW-01A	0.1033
TCGA-A7-A6VW-01A	0.1713
TCGA-A7-A6VW-01A	0.1209
TCGA-A7-A6VW-01A	0.0879
TCGA-A7-A6VW-01A	0.1888
TCGA-A7-A6VW-01A	0.1214
TCGA-A7-A6VW-01A	0.1784
TCGA-A7-A6VW-01A	0.1121
TCGA-A7-A6VW-01A	0.2175
TCGA-A7-A6VW-01A	0.1199
TCGA-A7-A6VW-01A	0.0511
TCGA-A7-A6VW-01A	0.1831
TCGA-A7-A6VW-01A	0.0934
TCGA-A7-A6VW-01A	-0.5793
TCGA-A7-A6VW-01A	0.1175
TCGA-A7-A6VW-01A	0.0724
TCGA-A7-A6VW-01A	0.1333
TCGA-A7-A6VW-01A	-0.3337
TCGA-A7-A6VW-01A	-0.9968
TCGA-A7-A6VW-01A	-0.3573
TCGA-A7-A6VW-01A	-0.4204
TCGA-A7-A6VW-01A	-0.351
TCGA-A7-A6VW-01A	-0.4272
TCGA-A7-A6VW-01A	-0.33
TCGA-A7-A6VW-01A	0.2978
TCGA-A7-A6VW-01A	0.6887
TCGA-A7-A6VW-01A	0.5703
TCGA-A7-A6VW-01A	0.6376
TCGA-A7-A6VW-01A	0.4997
TCGA-A7-A6VW-01A	0.6139
TCGA-A7-A6VW-01A	0.1794
TCGA-A7-A6VW-01A	0.2943
TCGA-A7-A6VW-01A	0.1821
TCGA-A7-A6VW-01A	0.2641
TCGA-A7-A6VW-01A	0.1972
TCGA-A7-A6VW-01A	0.118
TCGA-A7-A6VW-01A	0.1777
TCGA-A7-A6VW-01A	0.2298
TCGA-A7-A6VW-01A	0.1554
TCGA-A7-A6VW-01A	0.2354
TCGA-A7-A6VW-01A	0.1545
TCGA-A7-A6VW-01A	0.216
TCGA-A7-A6VW-01A	0.1238
TCGA-A7-A6VW-01A	0.2043
TCGA-A7-A6VW-01A	0.1609
TCGA-A7-A6VW-01A	0.2063
TCGA-A7-A6VW-01A	0.1292
TCGA-A7-A6VW-01A	0.2253
TCGA-A7-A6VW-01A	0.1751
TCGA-A7-A6VW-01A	0.2275
TCGA-A7-A6VW-01A	0.1823
TCGA-A7-A6VW-01A	0.2349
TCGA-A7-A6VW-01A	0.1666
TCGA-A7-A6VW-01A	0.0983
TCGA-A7-A6VW-01A	0.1728
TCGA-A7-A6VW-01A	-0.3146
TCGA-A7-A6VW-01A	-1.1416
TCGA-A7-A6VW-01A	-0.3852
TCGA-A7-A6VW-01A	0.1662
TCGA-A7-A6VW-01A	0.5928
TCGA-A7-A6VW-01A	0.2017
TCGA-A7-A6VW-01A	-0.3572
TCGA-A7-A6VW-01A	0.2304
TCGA-A7-A6VW-01A	0.132
TCGA-A7-A6VW-01A	0.2317
TCGA-A7-A6VW-01A	0.1652
TCGA-A7-A6VW-01A	0.2302
TCGA-A7-A6VW-01A	0.1819
TCGA-A7-A6VW-01A	-1.0655
TCGA-A7-A6VW-01A	0.1725
TCGA-A7-A6VW-01A	0.2328
TCGA-A7-A6VW-01A	-0.3198
TCGA-A7-A6VW-01A	-0.4058
TCGA-A7-A6VW-01A	-0.3467
TCGA-A7-A6VW-01A	-0.9991
TCGA-A7-A6VW-01A	-0.3585
TCGA-A7-A6VW-01A	-0.4341
TCGA-A7-A6VW-01A	-0.366
TCGA-A7-A6VW-01A	0.1954
TCGA-A7-A6VW-01A	0.2565
TCGA-A7-A6VW-01A	-0.1759
TCGA-A7-A6VW-01A	0.2637
TCGA-A7-A6VW-01A	0.2233
TCGA-A7-A6VW-01A	0.1816
TCGA-A7-A6VW-01A	0.2389
TCGA-A7-A6VW-01A	0.1396
TCGA-A7-A6VW-01A	0.2102
TCGA-A7-A6VW-01A	0.1621
TCGA-A7-A6VW-01A	0.2285
TCGA-A7-A6VW-01A	0.1544
TCGA-A7-A6VW-01A	-0.1469
TCGA-A7-A6VW-01A	0.149
TCGA-A7-A6VW-01A	0.1868
TCGA-A7-A6VW-01A	0.1437
TCGA-A7-A6VW-01A	0.2118
TCGA-A7-A6VW-01A	0.1687
TCGA-A7-A6VW-01A	0.2602
TCGA-A7-A6VW-01A	0.1849
TCGA-A7-A6VW-01A	0.1368
TCGA-A7-A6VW-01A	0.1843
TCGA-A7-A6VW-01A	0.2237
TCGA-A7-A6VW-01A	-0.3784
TCGA-A7-A6VW-01A	-0.3229
TCGA-A7-A6VW-01A	-0.3789
TCGA-A7-A6VW-01A	-1.3206
TCGA-A7-A6VW-01A	-0.3364
TCGA-A7-A6VW-01A	-0.4407
TCGA-A7-A6VW-01A	-0.3553
TCGA-A7-A6VW-01A	0.51
TCGA-A7-A6VW-01A	0.4663
TCGA-A7-A6VW-01A	0.5248
TCGA-A7-A6VW-01A	0.6902
TCGA-A7-A6VW-01A	-0.5931
TCGA-A7-A6VW-01A	0.673
TCGA-A7-A6VW-01A	0.7346
TCGA-A7-A6VW-01A	0.6951
TCGA-A7-A6VW-01A	0.1337
TCGA-A7-A6VW-01A	0.6994
TCGA-A7-A6VW-01A	0.5913
TCGA-A7-A6VW-01A	0.7291
TCGA-A7-A6VW-01A	0.4142
TCGA-A7-A6VW-01A	0.3344
TCGA-A7-A6VW-01A	0.4545
TCGA-A7-A6VW-01A	0.4044
TCGA-A7-A6VW-01A	0.4555
TCGA-A7-A6VW-01A	0.3797
TCGA-A7-A6VW-01A	0.4445
TCGA-A7-A6VW-01A	0.1669
TCGA-A7-A6VW-01A	0.781
TCGA-A7-A6VW-01A	0.4797
TCGA-A7-A6VW-01A	-0.3951
TCGA-A7-A6VW-01A	-0.6708
TCGA-A7-A6VW-01A	-0.3875
TCGA-A7-A6VW-01A	-0.3265
TCGA-A7-A6VW-01A	-0.3836
TCGA-A7-A6VW-01A	-1.8918
TCGA-A7-A6VW-01A	-0.3326
TCGA-A7-A6VW-01A	0.0202
TCGA-A7-A6VW-01A	0.3236
TCGA-A7-A6VW-01A	0.1999
TCGA-A7-A6VW-01A	0.2858
TCGA-A7-A6VW-01A	0.5691
TCGA-A7-A6VW-01A	0.1541
TCGA-A7-A6VW-01A	-0.3513
TCGA-A7-A6VW-01A	-0.3871
TCGA-A7-A6VW-01A	-0.3244
TCGA-A7-A6VW-01A	-0.6437
TCGA-A7-A6VW-01A	-0.3813
TCGA-A7-A6VW-01A	-0.3199
TCGA-A7-A6VW-01A	-0.371
TCGA-A7-A6VW-01A	-0.3167
TCGA-A7-A6VW-01A	-0.3831
TCGA-A7-A6VW-01A	-0.4472
TCGA-A7-A6VW-01A	-0.3269
TCGA-A7-A6VW-01A	-0.3818
TCGA-A7-A6VW-01A	-1.3194
TCGA-A7-A6VW-01A	-0.383
TCGA-A7-A6VW-01A	-2.0269
TCGA-A7-A6VW-01A	-0.3614
TCGA-A7-A6VW-01A	-2.3684
TCGA-A7-A6VW-01A	-0.3589
TCGA-A7-A6VW-01A	-1.2898
TCGA-A7-A6VW-01A	-0.3722
TCGA-A7-A6VW-01A	-1.4749
TCGA-A7-A6VW-01A	-0.3749
TCGA-A7-A6VW-01A	-0.4265
TCGA-A7-A6VW-01A	-0.3588
TCGA-A7-A6VW-01A	-0.4067
TCGA-A7-A6VW-01A	-0.3643
TCGA-A7-A6VW-01A	-0.4335
TCGA-A7-A6VW-01A	-0.3626
TCGA-A7-A6VW-01A	-0.3439
TCGA-A7-A6VW-01A	-0.4149
TCGA-A7-A6VW-01A	-1.4141
TCGA-A7-A6VW-01A	-0.3466
TCGA-A7-A6VW-01A	-0.3731
TCGA-A7-A6VW-01A	-0.3432
TCGA-A7-A6VW-01A	-1.8906
TCGA-A7-A6VW-01A	-0.3229
TCGA-A7-A6VW-01A	-0.402
TCGA-A7-A6VW-01A	-0.3515
TCGA-A7-A6VW-01A	-0.4027
TCGA-A7-A6VW-01A	-1.5114
TCGA-A7-A6VW-01A	-0.3992
TCGA-A7-A6VW-01A	-0.3311
TCGA-A7-A6VW-01A	-0.4245
TCGA-A7-A6VW-01A	0.118
TCGA-A7-A6VW-01A	-0.4307
TCGA-A7-A6VW-01A	-0.3601
TCGA-A7-A6VW-01A	-0.4314
TCGA-A7-A6VW-01A	-0.3399
TCGA-A7-A6VW-01A	-0.3879
TCGA-A7-A6VW-01A	-1.3883
TCGA-A7-A6VW-01A	-0.3617
TCGA-A7-A6VW-01A	0.2462
TCGA-A7-A6VW-01A	0.1747
TCGA-A7-A6VW-01A	0.2567
TCGA-A7-A6VW-01A	0.174
TCGA-A7-A6VW-01A	0.252
TCGA-A7-A6VW-01A	0.1773
TCGA-A7-A6VW-01A	0.2198
TCGA-A7-A6VW-01A	0.1476
TCGA-A7-A6VW-01A	0.2301
TCGA-A7-A6VW-01A	-0.5594
TCGA-A7-A6VW-01A	-0.0517
TCGA-A7-A6VW-01A	-1.1407
TCGA-A7-A6VW-01A	-0.0654
TCGA-A7-A6VW-01A	-0.1941
TCGA-A7-A6VW-01A	-0.1115
TCGA-A7-A6VW-01A	-0.1769
TCGA-A7-A6VW-01A	-0.1047
TCGA-A7-A6VW-01A	-0.35
TCGA-A7-A6VW-01A	-0.4045
TCGA-A7-A6VW-01A	-0.3399
TCGA-A7-A6VW-01A	-0.4244
TCGA-A7-A6VW-01A	-0.3205
TCGA-A7-A6VW-01A	0.2742
TCGA-A7-A6VW-01A	-0.3519
TCGA-A7-A6VW-01A	-0.4137
TCGA-A7-A6VW-01A	-0.3649
TCGA-A7-A6VW-01A	-0.4166
TCGA-A7-A6VW-01A	-0.3461
TCGA-A7-A6VW-01A	-0.2361
TCGA-A7-A6VW-01A	-0.3076
TCGA-A7-A6VW-01A	-0.3833
TCGA-A7-A6VW-01A	-0.3029
TCGA-A7-A6VW-01A	-1.516
TCGA-A7-A6VW-01A	-0.2845
TCGA-A7-A6VW-01A	-0.3596
TCGA-A7-A6VW-01A	-0.3058
TCGA-A7-A6VW-01A	-0.2657
TCGA-A7-A6VW-01A	-0.3157
TCGA-A7-A6VW-01A	-0.367
TCGA-A7-A6VW-01A	-0.3092
TCGA-A7-A6VW-01A	0.2703
TCGA-A7-A6VW-01A	0.4787
TCGA-A7-A6VW-01A	-0.1229
TCGA-A7-A6VW-01A	0.2375
TCGA-A7-A6VW-01A	0.1754
TCGA-A7-A6VW-01A	0.263
TCGA-A7-A6VW-01A	0.1639
TCGA-A7-A6VW-01A	0.2306
TCGA-A7-A6VW-01A	0.1607
TCGA-A7-A6VW-01A	0.1946
TCGA-A7-A6VW-01A	0.2531
TCGA-A7-A6VW-01A	0.2052
TCGA-A7-A6VW-01A	-0.6851
TCGA-A7-A6VW-01A	0.2022
TCGA-A7-A6VW-01A	-0.3709
TCGA-A7-A6VW-01A	0.7272
TCGA-A7-A6VW-01A	-0.3792
TCGA-A7-A6VW-01A	-1.9
TCGA-A7-A6VW-01A	-0.3449
TCGA-A7-A6VW-01A	-0.4096
TCGA-A7-A6VW-01A	-0.3719
TCGA-A7-A6VW-01A	-0.424
TCGA-A7-A6VW-01A	-0.3498
TCGA-A7-A6VW-01A	-0.271
TCGA-A7-A6VW-01A	0.0294
TCGA-A7-A6VW-01A	-0.8999
TCGA-A7-A6VW-01A	-0.0166
TCGA-A7-A6VW-01A	-0.2893
TCGA-A7-A6VW-01A	0.0136
TCGA-A7-A6VW-01A	0.1907
TCGA-A7-A6VW-01A	0.1087
TCGA-A7-A6VW-01A	-0.4279
TCGA-A7-A6VW-01A	0.0801
TCGA-A7-A6VW-01A	0.1567
TCGA-A7-A6VW-01A	-0.3662
TCGA-A7-A6VW-01A	0.1531
TCGA-A7-A6VW-01A	-0.4931
TCGA-A7-A6VW-01A	0.1784
TCGA-A7-A6VW-01A	0.1296
TCGA-A7-A6VW-01A	0.2404
TCGA-A7-A6VW-01A	0.2801
TCGA-A7-A6VW-01A	0.221
TCGA-A7-A6VW-01A	-0.3478
TCGA-A7-A6VW-01A	0.1617
TCGA-A7-A6VW-01A	-0.2185
TCGA-A7-A6VW-01A	0.1154
TCGA-A7-A6VW-01A	0.2331
TCGA-A7-A6VW-01A	0.1333
TCGA-A7-A6VW-01A	0.2546
TCGA-A7-A6VW-01A	0.3469
TCGA-A7-A6VW-01A	-1.6105
TCGA-A7-A6VW-01A	0.2956
TCGA-A7-A6VW-01A	0.6463
TCGA-A7-A6VW-01A	0.2893
TCGA-A7-A6VW-01A	0.2091
TCGA-A7-A6VW-01A	0.1699
TCGA-A7-A6VW-01A	0.2432
TCGA-A7-A6VW-01A	1.123
TCGA-A7-A6VW-01A	0.3858
TCGA-A7-A6VW-01A	-0.3155
TCGA-A7-A6VW-01A	-1.3285
TCGA-A7-A6VW-01A	-0.3441
TCGA-A7-A6VW-01A	-0.3792
TCGA-A7-A6VW-01A	-0.3371
TCGA-A7-A6VW-01A	-0.4054
TCGA-A7-A6VW-01A	-0.3541
TCGA-A7-A6VW-01A	-0.4382
TCGA-A7-A6VW-01A	-0.3194
TCGA-A7-A6VW-01A	0.1372
TCGA-A7-A6VW-01A	0.2114
TCGA-A7-A6VW-01A	-0.3711
TCGA-A7-A6VW-01A	0.1718
TCGA-A7-A6VW-01A	0.4476
TCGA-A7-A6VW-01A	0.1492
TCGA-A7-A6VW-01A	0.111
TCGA-A7-A6VW-01A	0.1641
TCGA-A7-A6VW-01A	0.5804
TCGA-A7-A6VW-01A	0.167
TCGA-A7-A6VW-01A	-0.3068
TCGA-A7-A6VW-01A	0.2625
TCGA-A7-A6VW-01A	-0.3337
TCGA-A7-A6VW-01A	-0.4122
TCGA-A7-A6VW-01A	-0.3221
TCGA-A7-A6VW-01A	-2.1617
TCGA-A7-A6VW-01A	-0.3247
TCGA-A7-A6VW-01A	-0.4222
TCGA-A7-A6VW-01A	-0.3056
TCGA-A7-A6VW-01A	0.0047
TCGA-A7-A6VW-01A	-0.0786
TCGA-A7-A6VW-01A	-1.5302
TCGA-A7-A6VW-01A	-0.0405
TCGA-A7-A6VW-01A	0.0165
